tournaments.RoundRobinTournament
AIs
	POWorkerRush(AStarPathFinding)
	POLightRush(AStarPathFinding)
	NaiveMCTS(100, -1, 100,10,0.3, 1.0, 0.0, 1.0, 0.4, 1.0, RandomBiasedAI, SimpleSqrtEvaluationFunction3)
	RandomBiasedAI
	mayari{AStarPathFinding}
	2L
	Predator
	NIlSiBot(GreedyPathFinding)
	ObiBotKenobi
	Ragnar
	myBot
	MyMicroRtsBot(AStarPathFinding)
	SaveTheBeesV4(AStarPathFinding)
	sophia
	bRHEAdBot
	Aggrobot(AStarPathFinding)
	RAISocketAI
maps
	maps/8x8/basesWorkers8x8A.xml
iterations	2
maxGameLength	3000
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	1000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout
0	0	0	1	195	0	-1	-1
0	0	0	2	250	0	-1	-1
0	0	0	3	295	0	-1	-1
0	0	0	4	725	1	-1	-1
0	0	0	5	1175	0	-1	-1
0	0	0	6	205	0	-1	-1
0	0	0	7	1185	0	-1	-1
0	0	0	8	255	0	-1	-1
0	0	0	9	235	0	-1	-1
0	0	0	10	185	0	-1	-1
0	0	0	11	1350	0	-1	-1
0	0	0	12	325	0	-1	-1
0	0	0	13	480	0	-1	-1
0	0	0	14	240	0	-1	-1
0	0	0	15	3000	-1	-1	-1
0	0	0	16	316	1	-1	-1
0	0	1	0	240	1	-1	-1
0	0	1	2	566	0	-1	-1
0	0	1	3	516	0	-1	-1
0	0	1	4	250	1	-1	-1
0	0	1	5	300	1	-1	-1
0	0	1	6	615	0	-1	-1
0	0	1	7	255	1	-1	-1
0	0	1	8	448	1	-1	-1
0	0	1	9	438	0	-1	-1
0	0	1	10	382	0	-1	-1
0	0	1	11	240	1	-1	-1
0	0	1	12	3000	-1	-1	-1
0	0	1	13	270	1	-1	-1
0	0	1	14	220	1	-1	-1
0	0	1	15	240	1	-1	-1
0	0	1	16	206	1	-1	-1
0	0	2	0	255	1	-1	-1
0	0	2	1	984	1	-1	-1
0	0	2	3	3000	-1	-1	-1
0	0	2	4	335	1	-1	-1
0	0	2	5	230	1	-1	-1
0	0	2	6	3000	-1	-1	-1
0	0	2	7	589	1	-1	-1
0	0	2	8	450	1	-1	-1
0	0	2	9	945	1	-1	-1
0	0	2	10	430	0	-1	-1
0	0	2	11	375	1	-1	-1
0	0	2	12	260	1	-1	-1
0	0	2	13	355	1	-1	-1
0	0	2	14	215	1	-1	-1
0	0	2	15	195	1	-1	-1
0	0	2	16	205	1	-1	-1
0	0	3	0	215	1	-1	-1
0	0	3	1	529	1	-1	-1
0	0	3	2	820	0	-1	-1
0	0	3	4	495	1	-1	-1
